Q,max_south_extent,max_landfalling_v850hPa
10.929012022533184,-80.78947368421052,29.60034681621351
10.929012022533184,-79.94736842105263,29.60034681621351
10.476027480976919,-79.10526315789474,29.60034681621351
10.476027480976919,-78.26315789473685,29.60034681621351
10.476027480976919,-77.42105263157895,29.60034681621351
10.476027480976919,-76.57894736842105,29.60034681621351
10.476027480976919,-75.73684210526315,29.60034681621351
10.476027480976919,-74.89473684210526,29.60034681621351
10.476027480976919,-74.05263157894737,29.60034681621351
10.476027480976919,-73.21052631578948,29.60034681621351
10.476027480976919,-72.36842105263158,29.60034681621351
10.476027480976919,-71.52631578947368,29.60034681621351
10.476027480976919,-70.6842105263158,29.60034681621351
10.476027480976919,-69.84210526315789,29.60034681621351
10.476027480976919,-69,29.60034681621351
10.784105057504755,-85,30.419670426218133
10.784105057504755,-84.15789473684211,30.419670426218133
10.784105057504755,-83.3157894736842,30.419670426218133
10.784105057504755,-82.47368421052632,30.419670426218133
10.784105057504755,-81.63157894736842,30.419670426218133
10.784105057504755,-80.78947368421052,30.419670426218133
10.784105057504755,-79.94736842105263,30.419670426218133
10.337257098363638,-79.10526315789474,30.419670426218133
10.337257098363638,-78.26315789473685,30.419670426218133
10.337257098363638,-77.42105263157895,30.419670426218133
10.337257098363638,-76.57894736842105,30.419670426218133
10.337257098363638,-75.73684210526315,30.419670426218133
10.337257098363638,-74.89473684210526,30.419670426218133
10.337257098363638,-74.05263157894737,30.419670426218133
10.337257098363638,-73.21052631578948,30.419670426218133
10.337257098363638,-72.36842105263158,30.419670426218133
10.337257098363638,-71.52631578947368,30.419670426218133
10.337257098363638,-70.6842105263158,30.419670426218133
10.337257098363638,-69.84210526315789,30.419670426218133
10.337257098363638,-69,30.419670426218133
10.784105057504755,-85,31.23899403622276
10.784105057504755,-84.15789473684211,31.23899403622276
10.784105057504755,-83.3157894736842,31.23899403622276
10.784105057504755,-82.47368421052632,31.23899403622276
10.784105057504755,-81.63157894736842,31.23899403622276
10.784105057504755,-80.78947368421052,31.23899403622276
10.784105057504755,-79.94736842105263,31.23899403622276
10.337257098363638,-79.10526315789474,31.23899403622276
10.337257098363638,-78.26315789473685,31.23899403622276
10.337257098363638,-77.42105263157895,31.23899403622276
10.337257098363638,-76.57894736842105,31.23899403622276
10.337257098363638,-75.73684210526315,31.23899403622276
10.337257098363638,-74.89473684210526,31.23899403622276
10.337257098363638,-74.05263157894737,31.23899403622276
10.337257098363638,-73.21052631578948,31.23899403622276
10.337257098363638,-72.36842105263158,31.23899403622276
10.337257098363638,-71.52631578947368,31.23899403622276
10.337257098363638,-70.6842105263158,31.23899403622276
10.337257098363638,-69.84210526315789,31.23899403622276
10.337257098363638,-69,31.23899403622276
10.784105057504755,-85,32.05831764622739
10.784105057504755,-84.15789473684211,32.05831764622739
10.784105057504755,-83.3157894736842,32.05831764622739
10.784105057504755,-82.47368421052632,32.05831764622739
10.784105057504755,-81.63157894736842,32.05831764622739
10.784105057504755,-80.78947368421052,32.05831764622739
10.784105057504755,-79.94736842105263,32.05831764622739
