Q,cumulative_landfalling_area,max_IWV_ais
0.5428758114546874,599027.8571428572,8.573641144499486
0.5847313920068183,748740.5714285715,8.573641144499486
0.5847313920068183,898453.2857142857,8.573641144499486
0.5847313920068183,1048166,8.573641144499486
0.7205183741348475,1197878.7142857143,8.573641144499486
0.7205183741348475,1347591.4285714286,8.573641144499486
0.7205183741348475,1497304.142857143,8.573641144499486
0.7205183741348475,1647016.8571428573,8.573641144499486
0.9514494949891736,1796729.5714285714,8.573641144499486
0.9514494949891736,1946442.2857142857,8.573641144499486
0.9514494949891736,2096155,8.573641144499486
0.9514494949891736,2245867.7142857146,8.573641144499486
0.9514494949891736,2395580.4285714286,8.573641144499486
1.2281783606393712,2545293.1428571427,8.573641144499486
9890.857136481014,2695005.8571428573,8.573641144499486
9890.857136481014,2844718.5714285714,8.573641144499486
9890.857136481014,2994431.285714286,8.573641144499486
9890.857136481014,3144144,8.573641144499486
9890.857136481014,3293856.7142857146,8.573641144499486
9890.857136481014,3443569.4285714286,8.573641144499486
9890.857136481014,3593282.1428571427,8.573641144499486
9890.857136481014,3742994.8571428573,8.573641144499486
9890.857136481014,3892707.5714285714,8.573641144499486
9890.857136481014,4042420.285714286,8.573641144499486
9890.857136481014,4192133,8.573641144499486
9890.857136481014,4341845.714285715,8.573641144499486
9890.857136481014,4491558.428571429,8.573641144499486
9890.857136481014,4641271.142857143,8.573641144499486
9890.857136481014,4790983.857142857,8.573641144499486
9890.857136481014,4940696.571428572,8.573641144499486
9890.857136481014,5090409.285714285,8.573641144499486
9890.857136481014,5240122,8.573641144499486
9890.857136481014,5389834.714285715,8.573641144499486
9890.857136481014,5539547.428571429,8.573641144499486
9890.857136481014,5689260.142857143,8.573641144499486
9890.857136481014,5838972.857142857,8.573641144499486
9890.857136481014,5988685.571428572,8.573641144499486
9890.857136481014,6138398.285714285,8.573641144499486
9890.857136481014,6288111,8.573641144499486
9890.857136481014,6437823.714285715,8.573641144499486
9890.857136481014,6587536.428571429,8.573641144499486
9890.857136481014,6737249.142857143,8.573641144499486
9890.857136481014,6886961.857142857,8.573641144499486
9890.857136481014,7036674.571428572,8.573641144499486
9890.857136481014,7186387.285714285,8.573641144499486
9890.857136481014,7336100,8.573641144499486
0.01126441012363407,177,9.10383989373032
0.299957613184664,149889.7142857143,9.10383989373032
0.40034385097682823,299602.4285714286,9.10383989373032
0.5428758114546874,449315.14285714284,9.10383989373032
0.5428758114546874,599027.8571428572,9.10383989373032
0.5847313920068183,748740.5714285715,9.10383989373032
0.5847313920068183,898453.2857142857,9.10383989373032
0.5847313920068183,1048166,9.10383989373032
0.7205183741348475,1197878.7142857143,9.10383989373032
0.7205183741348475,1347591.4285714286,9.10383989373032
0.7205183741348475,1497304.142857143,9.10383989373032
0.7205183741348475,1647016.8571428573,9.10383989373032
0.9514494949891736,1796729.5714285714,9.10383989373032
0.9514494949891736,1946442.2857142857,9.10383989373032
0.9514494949891736,2096155,9.10383989373032
0.9514494949891736,2245867.7142857146,9.10383989373032
0.9514494949891736,2395580.4285714286,9.10383989373032
1.2281783606393712,2545293.1428571427,9.10383989373032
9890.857136481014,2695005.8571428573,9.10383989373032
9890.857136481014,2844718.5714285714,9.10383989373032
