Q,cumulative_landfalling_area,max_south_extent
13.30704512642406,748719.0204081633,-80.81632653061224
13.30704512642406,898432.224489796,-80.81632653061224
13.30704512642406,1048145.4285714286,-80.81632653061224
13.30704512642406,1197858.6326530613,-80.81632653061224
13.30704512642406,1347571.836734694,-80.81632653061224
13.30704512642406,1497285.0408163266,-80.81632653061224
13.30704512642406,1646998.2448979593,-80.81632653061224
13.30704512642406,1796711.448979592,-80.81632653061224
13.30704512642406,1946424.6530612246,-80.81632653061224
13.30704512642406,2096137.8571428573,-80.81632653061224
13.30704512642406,2245851.06122449,-80.81632653061224
13.30704512642406,2395564.2653061226,-80.81632653061224
13.30704512642406,2545277.4693877553,-80.81632653061224
13.30704512642406,2694990.673469388,-80.81632653061224
13.30704512642406,2844703.8775510206,-80.81632653061224
13.30704512642406,2994417.0816326533,-80.81632653061224
13.30704512642406,3144130.285714286,-80.81632653061224
13.30704512642406,3293843.4897959186,-80.81632653061224
13.30704512642406,3443556.6938775512,-80.81632653061224
13.30704512642406,3593269.897959184,-80.81632653061224
13.304451321817107,3742983.1020408166,-80.81632653061224
13.304451321817107,3892696.306122449,-80.81632653061224
13.304451321817107,4042409.510204082,-80.81632653061224
13.304451321817107,4192122.7142857146,-80.81632653061224
13.304451321817107,4341835.918367347,-80.81632653061224
13.304451321817107,4491549.12244898,-80.81632653061224
13.304451321817107,4641262.326530613,-80.81632653061224
13.304451321817107,4790975.530612245,-80.81632653061224
13.304451321817107,4940688.734693877,-80.81632653061224
13.304451321817107,5090401.9387755105,-80.81632653061224
13.304451321817107,5240115.142857144,-80.81632653061224
13.304451321817107,5389828.346938776,-80.81632653061224
13.304451321817107,5539541.551020408,-80.81632653061224
13.304451321817107,5689254.755102041,-80.81632653061224
13.304451321817107,5838967.959183674,-80.81632653061224
13.304451321817107,5988681.1632653065,-80.81632653061224
13.304451321817107,6138394.367346939,-80.81632653061224
13.304451321817107,6288107.571428572,-80.81632653061224
13.304451321817107,6437820.775510205,-80.81632653061224
13.304451321817107,6587533.979591837,-80.81632653061224
13.304451321817107,6737247.183673469,-80.81632653061224
13.304451321817107,6886960.3877551025,-80.81632653061224
13.304451321817107,7036673.591836736,-80.81632653061224
13.304451321817107,7186386.795918368,-80.81632653061224
13.304451321817107,7336100,-80.81632653061224
11.00094387272065,153,-80.39795918367346
11.56767839575124,149866.20408163266,-80.39795918367346
11.56767839575124,299579.4081632653,-80.39795918367346
13.30704512642406,449292.612244898,-80.39795918367346
13.30704512642406,599005.8163265307,-80.39795918367346
13.30704512642406,748719.0204081633,-80.39795918367346
13.30704512642406,898432.224489796,-80.39795918367346
13.30704512642406,1048145.4285714286,-80.39795918367346
13.30704512642406,1197858.6326530613,-80.39795918367346
13.30704512642406,1347571.836734694,-80.39795918367346
13.30704512642406,1497285.0408163266,-80.39795918367346
13.30704512642406,1646998.2448979593,-80.39795918367346
13.30704512642406,1796711.448979592,-80.39795918367346
13.30704512642406,1946424.6530612246,-80.39795918367346
13.30704512642406,2096137.8571428573,-80.39795918367346
13.30704512642406,2245851.06122449,-80.39795918367346
