Label,max_area,mean_landfalling_area,cumulative_landfalling_area,duration,max_south_extent,region,max_T2M_anomaly_ais,max_IWV_ais,max_IWV_anomaly_ais,max_ocean_SLP_gradient,cumulative_rainfall_ais,cumulative_snowfall_ais,avg_landfalling_minomega,max_landfalling_v850hPa,max_vIVT_ais
1982_24,1678519,815900,713913,21,-85.0,East 1,20.386688232421875,8.727184295654297,5.48822021484375,6.492573975094212,0.0,0.759587115842599,-1.0297816896051295,25.939594268798828,209.39212036132807
1982_26,1088735,26925,23560,21,-81.0,East 2,16.417892456054688,3.0780375003814697,1.1384093761444092,6.877215606719133,0.0,0.003951179654828725,-0.1668618432652345,35.13079071044922,36.94387435913086
1982_27,271912,212166,53041,6,-75.5,East 2,14.4716796875,7.494766235351562,4.288580894470215,4.468991538424853,0.0,0.042583289427229415,-0.0786891142637891,16.979446411132812,102.1673583984375
1982_28,1414501,853210,213302,6,-76.0,East 1,18.499099731445312,6.318494319915772,3.265533447265625,7.580740342278725,0.0,0.4371568816391256,-0.7470401520888782,32.20506286621094,165.9739990234375
1982_29,1117757,768,672,21,-70.0,East 2,8.664169311523438,4.676106452941895,2.633439779281616,7.503994719625573,0.0,0.003391696980773192,-1.1666955615734165,26.371496200561523,43.844425201416016
1982_30,774630,205066,25633,3,-73.5,East 1,16.695266723632812,4.458594799041748,2.5946829319000244,8.056573040572223,0.0,0.039789449697526284,-0.5181845525391221,27.718976974487305,32.30624771118164
1982_31,1261010,172788,129591,18,-80.5,East 1,14.380035400390623,9.49299430847168,6.413802146911621,3.804296379109509,0.0,0.4066788955800118,-0.612813383912952,24.441375732421875,223.6310272216797
1982_32,2326488,398619,946722,57,-85.0,West,22.202896118164062,12.676033973693848,8.140274047851562,4.954251137025072,0.002835901783914845,1.1550478071096284,-0.3506650011483966,28.929725646972656,362.0679321289063
1982_34,1514312,357025,357025,24,-75.0,East 2,22.9554443359375,9.602506637573242,7.101430416107178,6.787842244820618,0.0,0.5237318627381183,-0.8111325986866779,30.08026885986328,210.5355987548828
1982_35,768887,328499,41062,3,-82.0,West,19.63252258300781,11.071897506713867,6.960599422454834,2.9975110581872872,0.0,0.16705154759977606,-0.7066391349216186,20.100805282592773,184.38595581054688
1982_36,2727216,1211681,2423363,48,-82.0,East 2,31.466827392578125,15.726635932922363,13.22555923461914,5.051035717426399,5.29844438110254e-07,1.6336740511766465,-0.4358626102393746,21.474853515625,405.5340576171875
1982_37,1874972,126980,222216,42,-81.5,West,21.507064819335938,11.768536567687988,7.721205711364746,5.542066792108305,1.620504529124292e-06,0.8090626642810039,-0.3870271442315019,33.84482955932617,269.13885498046875
1982_38,321380,79506,9938,3,-81.0,East 2,12.512710571289062,2.9143946170806885,1.047128677368164,4.668075252040694,0.0,0.012431209455511332,-0.3895749132480664,15.677793502807615,38.40194320678711
1982_39,512087,367235,45904,3,-72.0,East 2,18.51234436035156,8.06087875366211,5.266085624694824,3.941101308969833,0.0,0.3332712868035872,-1.19164414056599,28.154356002807617,233.2462158203125
1982_40,1567523,770836,385418,12,-78.5,East 2,24.8026123046875,9.99089527130127,7.805057525634766,5.379644957435354,0.0,0.266083766117143,-0.2061782117456321,34.92072296142578,187.229736328125
1982_41,733997,121482,60741,12,-77.0,West,18.62606811523437,12.44404125213623,7.321132183074951,3.817116089674706,9.135330710758856e-07,0.32374101018392304,-0.1738258516763515,23.254976272583008,258.0467834472656
1982_42,1593481,1319,989,18,-66.5,East 2,7.075942993164063,6.3857197761535645,2.850192070007324,8.124626749181912,0.0,0.022169465613599136,-1.2255833552450175,40.26077651977539,142.7212677001953
1982_43,1640862,20779,33766,39,-78.0,West,10.962600708007812,9.631509780883787,6.093845367431641,6.905202792729517,0.0,0.21678743130919442,-0.8231645822525024,35.496803283691406,179.66305541992188
1982_44,2422844,912801,3537106,93,-85.0,East 2,33.39198303222656,11.869284629821776,8.777104377746582,12.315565918334345,1.5804761301150298e-05,4.0723257896528295,-1.409332236551689,39.50746536254883,276.4799499511719
1982_48,2046321,46514,93028,48,-74.5,East 1,14.116531372070312,5.224532604217529,2.972414016723633,7.549974789144922,0.0,0.27006371765806386,-0.5501058596050595,32.924930572509766,102.73699951171876
1982_50,1475006,26235,32793,30,-77.5,West,15.9544677734375,9.060450553894045,6.239579200744629,4.527628454681657,0.0,0.13360973828761138,-1.0399700254201885,30.637062072753903,135.52151489257812
1982_51,2368905,441198,827248,45,-82.0,East 1,19.8150634765625,6.360204219818115,4.227425575256348,9.544620179324284,0.0,0.9442867943984481,-0.6482982917254451,44.76150131225586,177.64901733398438
1982_53,1669129,379136,236960,15,-77.5,East 1,16.708251953125,6.192449569702148,3.862517356872559,5.172665122219675,0.0,0.3558568408126566,-0.8885184798017537,40.23210906982422,136.9646453857422
1982_54,968650,50348,18880,9,-73.5,East 1,7.388580322265625,4.393979072570801,2.285569906234741,8.403592414182786,0.0,0.04230084865563308,-0.6591750128793649,27.79449844360352,77.91486358642578
1982_55,1572549,77186,77186,24,-75.5,East 2,23.13154602050781,8.490108489990234,6.662172317504883,7.22694471250868,0.0,0.20971681708757267,-0.0314671248197555,38.99851989746094,117.57727813720705
1982_56,1872847,27952,59398,51,-76.0,West,14.501983642578123,11.18708324432373,5.714861869812012,7.91521530792226,0.0,0.09966895465419505,-0.6245064605392592,27.845897674560547,233.02093505859372
1982_57,1560451,955568,477784,12,-85.0,West,31.7921142578125,12.145706176757812,8.420735359191895,3.322421590244157,2.6469484455288162e-12,0.8057257772702635,-0.5713147408370614,27.42177391052246,211.8600311279297
1982_59,993862,1836,1147,15,-67.0,East 2,6.60308837890625,6.925699710845947,3.402810573577881,4.965351360639271,0.0,0.013414021151395037,-0.4236629678418764,25.94601058959961,91.11082458496094
1982_61,1596379,61536,76921,30,-71.0,East 2,12.46343994140625,10.633133888244627,7.892673492431641,7.206439875016201,0.0,0.22759376199169945,-0.638815013045067,30.19028663635254,159.0799560546875
1982_64,3175503,437464,765562,42,-85.0,East 1,9.407119750976562,12.988435745239258,8.176765441894531,6.164016056844111,3.1406416932523835e-05,1.074652356360706,-0.1915704210599263,31.52266311645508,219.7651824951172
1982_65,1184906,216361,27045,3,-72.0,East 2,4.5675048828125,7.675807952880859,3.9732506275177,5.313601623596617,0.004455831387708089,0.07453638024703908,-0.3625684268248282,23.89979553222656,116.91493225097656
1982_66,1366363,1193557,149194,3,-85.0,East 1,7.609481811523437,10.163576126098633,5.3519062995910645,6.057526621904151,0.0034324950247220827,0.10780916935465445,-0.1400664766387674,18.02061080932617,146.51171875
1982_67,1266893,231894,28986,3,-73.0,East 2,7.13818359375,11.891716957092283,6.795540809631348,6.142524317561714,0.004558702398453289,0.0776192560017342,-0.3357492604943772,25.394466400146484,128.2288818359375
1982_69,1137677,321066,120399,9,-79.5,East 1,14.72711181640625,10.022472381591797,6.099513053894043,4.661662615205266,2.169473669798655e-07,0.26552412112206725,-0.6315214776957477,23.54464530944824,151.10707092285156
1982_70,1671680,538,1077,48,-68.5,West,2.91375732421875,15.049802780151367,8.22096061706543,4.500540053092472,3.406164996886843e-05,0.0025786745634585086,-0.3166633844375612,30.414722442626957,241.17987060546875
1982_71,1248931,20656,23238,27,-72.5,East 2,0.218353271484375,10.95068359375,5.255444526672363,6.26804231873032,1.0544912494674779e-05,0.27063161607965486,-0.1631282951372967,42.59186935424805,96.62152099609376
1982_72,1138526,325552,81388,6,-75.5,East 1,6.035324096679688,10.53958797454834,4.677707195281982,7.901491565457083,0.0,0.5191524232855443,-0.6776943596775192,26.696184158325195,183.0712127685547
1982_73,1836833,778,1167,36,-67.0,East 2,3.82965087890625,11.549931526184082,6.172486782073975,5.033259544295516,3.116617106256686e-05,0.0034300351207585153,-0.5044847647171677,25.157081604003903,85.62806701660156
1982_75,1813882,26630,56590,51,-80.5,East 2,4.815826416015625,14.508434295654297,8.975423812866211,6.384823432983864,0.001348980558841474,0.12267711827533867,-0.2332453330357869,40.878665924072266,299.8935241699219
1982_76,1082258,246054,92270,9,-75.0,East 1,12.18353271484375,12.883255958557127,7.476728439331055,3.894334088335252,0.016134614253702283,0.280832734021841,-0.266791593305029,19.36964225769043,174.9475860595703
1982_77,1207697,658827,329413,12,-83.0,East 1,11.209976196289062,12.075724601745604,6.686432838439941,4.412814106650793,0.004938202536258924,0.07131267985859081,-0.134821803475945,18.7792911529541,106.84797668457033
1982_78,2163714,154339,463019,72,-76.0,East 2,9.120376586914062,15.25836944580078,8.738311767578125,6.104484214312881,0.028621816687124123,0.4535474454548034,-0.3689369158500304,31.158100128173828,223.96530151367188
1983_1,1900199,12853,4819,9,-68.5,West,4.345367431640625,19.01841926574707,10.318982124328612,7.71851146987023,0.0021482581367291117,0.009804471866274393,-0.6123881028265781,23.936140060424805,283.8553466796875
1983_2,1411689,228,200,21,-66.0,East 2,1.36383056640625,11.65262508392334,4.588286876678467,6.6410289773903415,0.0,0.0019533491895447523,-0.4793286919593811,24.98170280456543,103.34036254882812
1983_3,2316795,84697,84697,24,-82.5,East 2,9.202056884765623,7.992966651916504,3.8817543983459473,7.035102992718039,0.00011143671094772293,0.06951693193841788,-0.2624930369898757,34.66815948486328,104.11285400390624
1983_4,1131802,57204,64354,27,-77.5,East 2,6.49920654296875,9.25110912322998,3.803636074066162,6.2107046314575385,1.01516485860113e-07,0.16996669463125683,-0.2112222359287674,24.752979278564453,76.30765533447266
1983_5,1458904,369710,508352,33,-79.0,East 1,5.200775146484375,10.76146411895752,4.885964870452881,6.533858813751698,0.0015568509176180924,0.5121067728928793,-0.8942464823813177,22.918487548828125,122.85427856445312
1983_6,1996254,119236,149045,30,-75.5,East 2,11.064712524414062,11.760183334350586,6.999265193939209,5.645293084392781,0.0,0.2697407156364645,-0.7948639243841182,28.34884452819824,122.0572280883789
1983_7,1081577,187602,46900,6,-80.0,East 1,19.854217529296875,10.798850059509276,6.1398515701293945,3.978702491525632,0.0,0.22078074796181962,-0.4871286416642553,23.004030227661133,219.229736328125
1983_8,972506,160302,60113,9,-70.5,East 2,9.2103271484375,11.159053802490234,6.147372722625732,4.133032725299732,0.0,0.23315176103375787,-0.8379655620833587,24.31558990478516,148.35133361816406
1983_9,2735113,1254370,2979129,57,-84.0,East 2,19.928878784179688,16.635683059692383,12.03167724609375,5.896338196441274,9.034082763498104e-05,2.581058893099233,-0.8220281804609321,23.050243377685547,402.5045166015625
1983_10,741850,240185,30023,3,-84.5,East 2,20.97991943359375,6.536246299743652,3.79289174079895,5.244534505220838,0.0,0.02860498614656234,-0.1741135931064384,28.25357437133789,108.0947265625
1983_11,813495,171551,85775,12,-74.0,West,11.651046752929688,18.86467933654785,10.889923095703123,2.9037531091839197,0.009959826037920417,0.2966843422427224,-0.4263857996716549,23.9696044921875,338.91680908203125
1983_12,2261818,663992,1244986,45,-83.5,East 2,21.189193725585938,16.601451873779297,12.60218334197998,6.551583680300484,0.00043599912183570473,1.40943423754219,-0.4485268711590429,29.58827018737793,327.6178894042969
1983_13,1921402,464879,1278419,66,-85.0,West,20.6949462890625,12.417174339294434,8.181587219238281,9.365565804406993,0.0,1.2618783826299111,-0.966574433684402,29.7623348236084,312.9435119628906
1983_14,1642652,365995,411745,27,-78.5,East 2,13.913436889648438,9.685874938964844,5.973976135253906,7.762665188960503,0.0,0.7379827487318443,-1.14642013220156,36.267845153808594,192.9825439453125
1983_15,2019684,140335,333295,57,-84.0,West,20.007354736328125,19.3228702545166,14.248517990112305,4.68219175116108,0.02890798637086439,1.1661801908321232,-0.5708720743656159,32.94889831542969,372.458740234375
1983_16,1161248,1512,1323,21,-74.5,West,9.600006103515623,10.01773166656494,5.798493385314941,5.489983546601523,0.0,0.01932069653826327,-0.5779426872445376,30.404130935668945,136.36082458496094
1983_17,524115,3130,391,3,-74.5,West,6.01434326171875,8.068532943725586,3.8953795433044434,6.0089444442365885,0.0,0.008292585816650854,-1.157581986007842,26.52582550048828,130.28488159179688
1983_18,1868075,286995,502241,42,-82.5,West,19.524429321289062,15.928409576416016,9.783870697021484,4.197463608005143,0.023470888758626303,0.8293348851591117,-0.578542610418182,34.591766357421875,434.36279296875
1983_19,2147856,631506,236814,9,-85.0,East 2,11.610107421875,4.282198429107666,2.2139194011688232,8.91348256768102,0.0,0.1489633736624785,-0.3001911283403382,35.844573974609375,52.28504180908203
1983_20,1734523,380,427,27,-73.0,East 1,9.35028076171875,9.043192863464355,6.021058082580566,3.702110652478551,0.0,0.0038036317627851294,-0.3700055698820048,32.89971160888672,111.72624206542967
1983_22,1687533,114988,186856,39,-77.0,East 1,22.357345581054688,12.27493381500244,8.943183898925781,5.222887134036039,7.586168028559988e-05,0.3999247873514111,-0.570184798882572,46.32017135620117,269.58203125
1983_23,679213,22373,11186,12,-74.0,West,11.222198486328123,10.473777770996094,5.536133289337158,5.349889728141691,0.0,0.07646969023406398,-0.9815677553415296,30.77810478210449,226.36346435546875
1983_24,1360702,33649,54680,39,-71.0,East 2,22.2403564453125,9.86256504058838,6.650954723358154,7.820170136090716,0.0,0.5039635259795947,-0.3589751521746321,41.20196533203125,153.83619689941406
1983_27,1545048,584,730,30,-73.5,West,11.6641845703125,10.69147491455078,6.279202461242676,3.755936897405896,0.0,0.009334294528191782,-0.6967125349733093,25.50908088684082,213.880859375
1983_28,1248590,20307,5076,6,-71.5,West,13.561737060546877,13.451881408691406,8.909765243530273,6.206493338885411,0.0019134355804431129,0.07154480741005048,-0.6855849127740904,29.881053924560547,267.0641174316406
1983_29,1586206,511816,703748,33,-83.5,East 2,24.98765563964844,8.92784595489502,6.742008209228516,3.707272448221316,0.0,0.4658196800666164,-0.4047606926259413,27.69275283813477,126.23723602294922
1983_33,2532061,1515699,1326237,21,-85.0,East 2,27.89447021484375,12.144083023071287,8.94257926940918,9.418433913780214,1.164039731456185e-05,1.4057937224461279,-0.3708675419244682,43.01227951049805,288.302490234375
1983_34,1411157,111526,97585,21,-74.0,East 1,7.019302368164063,3.4590296745300293,1.2409157752990725,8.373610486610389,0.0,0.14486046853165427,-1.1005250229063426,31.559764862060547,52.13500213623047
1983_35,1455542,510504,319065,15,-78.0,East 2,22.368881225585938,8.447876930236816,6.707945346832275,5.3529553297973145,0.0,0.2950598720003979,-0.4188812714170424,28.395130157470703,96.22991943359376
1983_36,1157150,71213,53409,18,-77.0,West,19.06219482421875,11.98884105682373,7.213663578033447,9.724489097517932,0.00014810813828267861,0.16340715707210343,-0.9538656308733948,33.57914733886719,304.30059814453125
1983_37,2142731,53438,66797,30,-71.5,East 1,11.192031860351562,3.778869152069092,1.9994354248046875,9.27984993557145,0.0,0.16951891693445786,-0.6785685937637166,36.72282409667969,45.8658447265625
1983_38,2048837,36221,113192,75,-79.5,West,20.565109252929688,14.315579414367676,9.56018352508545,4.329507544317296,2.5160676552229397e-05,0.28939841925169146,-0.5744882136417305,33.612308502197266,303.7679443359375
1983_39,1174637,444736,222368,12,-78.5,East 1,14.090194702148438,5.0050435066223145,2.850772857666016,9.617474300349135,0.0,0.3327901700282718,-0.9352168145557564,29.697511672973636,136.54037475585938
1983_40,1548904,150367,187958,30,-73.0,East 1,17.795501708984375,7.005153179168701,4.712913513183594,8.68233731805383,0.0,0.5208122999488156,-0.1148334211237602,41.831180572509766,177.756591796875
1983_42,915083,773734,96716,3,-85.0,West,24.482498168945312,9.283928871154783,5.5299224853515625,2.874551119443662,0.0,0.28439499597851087,-0.567721912715185,25.063034057617188,169.73513793945312
1983_43,1706882,58639,175918,72,-71.0,East 2,16.877120971679688,10.185056686401367,7.5922651290893555,7.67796317562327,0.0,0.5685216335545282,-1.2030890284934437,38.135101318359375,182.08206176757807
1983_44,1623146,760091,1330160,42,-85.0,East 1,24.864303588867188,6.114903926849365,3.9168810844421382,7.060235758424423,0.0,0.45995294366005,-0.4801869552626273,39.92605972290039,188.1910095214844
1983_45,2523340,1070424,1471833,33,-85.0,East 2,27.883773803710938,10.451522827148438,7.698227882385254,8.874815185731853,0.0,0.7187914263552398,-0.3253449957558929,29.456844329833984,162.26431274414062
1983_47,2284773,722443,1986718,66,-85.0,East 1,16.775238037109375,7.329730033874512,5.2468695640563965,4.974437306834741,0.0,1.2554002767509334,-0.6526431210063,30.488550186157227,115.5002899169922
1983_48,1530002,356760,490545,33,-78.0,East 2,15.646469116210938,9.709304809570312,6.628153800964356,4.942879052252807,0.0,0.5752669899237292,-0.4445332586765288,36.47367477416992,160.350830078125
1983_49,3353377,1011033,1895687,45,-85.0,East 1,24.42431640625,8.500021934509277,6.391613006591797,7.650701094041003,0.0,0.7621517418085769,-0.4085662153028675,36.12729263305664,217.2511749267578
1983_50,2483370,63202,189606,72,-83.0,West,29.86900329589844,9.856278419494627,7.325655937194824,6.999374022056549,3.70910616383527e-08,0.5214202378225994,-0.4114426374435425,33.98814010620117,241.169921875
1983_51,1704296,354804,133051,9,-85.0,East 2,34.78916931152344,7.387492179870605,5.803663730621338,5.39080917134948,0.0,0.19811710490799053,-0.4502481052407003,33.67817306518555,172.2894744873047
1983_52,1077906,612,153,6,-72.0,East 2,10.51336669921875,3.746624231338501,2.3647751808166504,5.132886107538592,0.0,0.00021820731486369582,-0.4364111125469208,38.4544563293457,26.22815704345703
1983_54,748597,316323,158161,12,-80.0,West,17.020950317382812,10.957685470581056,5.771395206451416,3.9160739027862617,6.707205723809069e-08,0.38313660685935125,-0.9511910263293816,23.423290252685547,238.30111694335935
1983_55,1376569,2885,3606,30,-70.5,East 1,3.27587890625,7.228327751159668,4.447502136230469,7.42925926009304,0.0,0.05614866711074563,-0.3607937275747102,34.428001403808594,65.00699615478516
1983_56,2130469,210259,394237,45,-76.0,East 1,14.48309326171875,8.39476203918457,5.473411083221436,6.811300747746833,0.0,0.7441225360063339,-0.6578440492602705,32.046146392822266,191.43585205078125
1983_57,1968035,352300,616526,42,-81.5,East 1,17.942489624023438,8.610426902770996,5.378539085388184,6.735517278972147,0.0,0.8157080213138477,-0.4310845578375764,23.79525375366211,210.4383544921875
1983_59,1440783,6910,6910,24,-71.5,West,7.4051513671875,16.6217041015625,9.792861938476562,6.261796923935738,0.0011226296197498749,0.041635060007201956,-0.5006244880941828,28.86198616027832,351.82391357421875
1983_60,1560420,227655,170741,18,-75.5,West,9.83203125,14.379161834716797,7.550320148468018,7.151310901817536,0.0052189805476542,0.48329719061731924,-0.6608002794981253,32.78628921508789,326.8667907714844
1983_61,1372811,8341,8341,24,-67.5,East 2,4.257476806640625,9.247042655944824,4.338131904602051,5.599797815260537,0.0011384012264524976,0.08752342917684278,-0.8392452597618103,25.440814971923828,178.77186584472656
1983_62,1556639,553439,622619,27,-78.0,East 2,14.52093505859375,12.331243515014648,8.378016471862793,3.2951928439592537,0.0,0.5637885451410128,-0.3707924268657219,28.737201690673828,203.1053924560547
1983_63,3548571,483987,1149470,57,-83.5,West,10.429046630859377,21.634449005126957,13.908540725708008,5.9610369837612,0.12573350469050873,1.5509530941998495,-0.3339108545711449,33.17935943603516,476.8561706542969
