date	expver	temp2m	ewvf	swvf	latitude	longitude
2000-09-13	5		3.20257	5.7464027	-75.0	123.0
2000-09-14	1		3.0044088	7.4025292	-75.0	123.0
2000-09-14	5		3.0044088	7.4025292	-75.0	123.0
2000-09-15	1		3.3545578	7.295537	-75.0	123.0
2000-09-15	5		3.3545578	7.295537	-75.0	123.0
2000-09-16	1		3.6710384	1.8461435	-75.0	123.0
2000-09-16	5		3.6710384	1.8461435	-75.0	123.0
2000-09-17	1		1.0862854	-1.469706	-75.0	123.0
2000-09-17	5		1.0862854	-1.469706	-75.0	123.0
2000-09-18	1		2.2973773	0.555048	-75.0	123.0
2000-09-18	5		2.2973773	0.555048	-75.0	123.0
2000-09-19	1		2.6090484	0.9362631	-75.0	123.0
2000-09-19	5		2.6090484	0.9362631	-75.0	123.0
2000-09-20	1		0.6264743	2.2795057	-75.0	123.0
2000-09-20	5		0.6264743	2.2795057	-75.0	123.0
2000-09-21	1		0.84772235	1.8128772	-75.0	123.0
2000-09-21	5		0.84772235	1.8128772	-75.0	123.0
2000-09-22	1		0.5033451	0.8238764	-75.0	123.0
2000-09-22	5		0.5033451	0.8238764	-75.0	123.0
2000-09-23	1		0.28786886	0.8175826	-75.0	123.0
2000-09-23	5		0.28786886	0.8175826	-75.0	123.0
2000-09-24	1		0.39656895	-0.3602271	-75.0	123.0
2000-09-24	5		0.39656895	-0.3602271	-75.0	123.0
2000-09-25	1		-1.0588577	1.2896059	-75.0	123.0
2000-09-25	5		-1.0588577	1.2896059	-75.0	123.0
2000-09-26	1		-0.95208156	2.872906	-75.0	123.0
2000-09-26	5		-0.95208156	2.872906	-75.0	123.0
2000-09-27	1		4.1029525	2.382002	-75.0	123.0
2000-09-27	5		4.1029525	2.382002	-75.0	123.0
2000-09-28	1		4.9302273	3.2918828	-75.0	123.0
2000-09-28	5		4.9302273	3.2918828	-75.0	123.0
2000-09-29	1		2.9765122	2.8414378	-75.0	123.0
2000-09-29	5		2.9765122	2.8414378	-75.0	123.0
2000-09-30	1		2.87166	2.1392474	-75.0	123.0
2000-09-30	5		2.87166	2.1392474	-75.0	123.0
2000-10-01	1	-53.335434			-75.0	123.0
2000-10-01	5				-75.0	123.0
2000-10-02	1	-52.461502			-75.0	123.0
2000-10-02	5				-75.0	123.0
2000-10-03	1	-49.734528			-75.0	123.0
2000-10-03	5				-75.0	123.0
2000-10-04	1	-49.310364			-75.0	123.0
2000-10-04	5				-75.0	123.0
2000-10-05	1	-51.28711			-75.0	123.0
2000-10-05	5				-75.0	123.0
2000-10-06	1	-51.88977			-75.0	123.0
2000-10-06	5				-75.0	123.0
2000-10-07	1	-54.138687			-75.0	123.0
2000-10-07	5				-75.0	123.0
2000-10-08	1	-53.314224			-75.0	123.0
2000-10-08	5				-75.0	123.0
2000-10-09	1	-51.134247			-75.0	123.0
2000-10-09	5				-75.0	123.0
2000-10-10	1	-45.812836			-75.0	123.0
2000-10-10	5				-75.0	123.0
2000-10-11	1	-37.87227			-75.0	123.0
2000-10-11	5				-75.0	123.0
2000-10-12	1	-39.183624			-75.0	123.0
2000-10-12	5				-75.0	123.0
2000-10-13	1	-41.439606			-75.0	123.0
2000-10-13	5				-75.0	123.0
2000-10-14	1	-42.13681			-75.0	123.0
2000-10-14	5				-75.0	123.0
2000-10-15	1	-46.895325			-75.0	123.0
2000-10-15	5				-75.0	123.0
2000-10-16	1	-49.12921			-75.0	123.0
2000-10-16	5				-75.0	123.0
2000-10-17	1	-48.341873			-75.0	123.0
2000-10-17	5				-75.0	123.0
2000-10-18	1	-50.766632			-75.0	123.0
2000-10-18	5				-75.0	123.0
2000-10-19	1	-48.412567			-75.0	123.0
2000-10-19	5				-75.0	123.0
2000-10-20	1	-51.82437			-75.0	123.0
2000-10-20	5				-75.0	123.0
2000-10-21	1	-49.4765			-75.0	123.0
2000-10-21	5				-75.0	123.0
2000-10-22	1	-43.711487			-75.0	123.0
2000-10-22	5				-75.0	123.0
2000-10-23	1	-48.900345			-75.0	123.0
2000-10-23	5				-75.0	123.0
2000-10-24	1	-50.86914			-75.0	123.0
2000-10-24	5				-75.0	123.0
2000-10-25	1	-49.462357			-75.0	123.0
2000-10-25	5				-75.0	123.0
2000-10-26	1	-48.921555			-75.0	123.0
2000-10-26	5				-75.0	123.0
2000-10-27	1	-51.421432			-75.0	123.0
2000-10-27	5				-75.0	123.0
2000-10-28	1	-42.300293			-75.0	123.0
2000-10-28	5				-75.0	123.0
2000-10-29	1	-38.095825			-75.0	123.0
2000-10-29	5				-75.0	123.0
2000-10-30	1	-42.39572			-75.0	123.0
2000-10-30	5				-75.0	123.0
2000-10-31	1	-47.005783			-75.0	123.0
2000-10-31	5				-75.0	123.0
2000-11-01	1	-48.707703			-75.0	123.0
2000-11-01	5				-75.0	123.0
2000-11-02	1	-48.700638			-75.0	123.0
2000-11-02	5				-75.0	123.0
2000-11-03	1	-45.358643			-75.0	123.0
2000-11-03	5				-75.0	123.0
2000-11-04	1	-38.512924			-75.0	123.0
2000-11-04	5				-75.0	123.0
2000-11-05	1	-34.80243			-75.0	123.0
2000-11-05	5				-75.0	123.0
2000-11-06	1	-35.503174			-75.0	123.0
2000-11-06	5				-75.0	123.0
2000-11-07	1	-34.339386			-75.0	123.0
2000-11-07	5				-75.0	123.0
2000-11-08	1	-36.484924			-75.0	123.0
2000-11-08	5				-75.0	123.0
2000-11-09	1	-38.737366			-75.0	123.0
2000-11-09	5				-75.0	123.0
2000-11-10	1	-37.547073			-75.0	123.0
2000-11-10	5				-75.0	123.0
2000-11-11	1	-36.442505			-75.0	123.0
2000-11-11	5				-75.0	123.0
2000-11-12	1	-36.81894			-75.0	123.0
2000-11-12	5				-75.0	123.0
2000-11-13	1	-35.87961			-75.0	123.0
2000-11-13	5				-75.0	123.0
2000-11-14	1	-36.691696			-75.0	123.0
2000-11-14	5				-75.0	123.0
2000-11-15	1	-34.658386			-75.0	123.0
2000-11-15	5				-75.0	123.0
2000-11-16	1	-35.43866			-75.0	123.0
2000-11-16	5				-75.0	123.0
2000-11-17	1	-36.273727			-75.0	123.0
2000-11-17	5				-75.0	123.0
2000-11-18	1	-35.847794			-75.0	123.0
2000-11-18	5				-75.0	123.0
2000-11-19	1	-34.430405			-75.0	123.0
2000-11-19	5				-75.0	123.0
2000-11-20	1	-33.84366			-75.0	123.0
2000-11-20	5				-75.0	123.0
2000-11-21	1	-33.52466			-75.0	123.0
2000-11-21	5				-75.0	123.0
2000-11-22	1	-34.901398			-75.0	123.0
2000-11-22	5				-75.0	123.0
2000-11-23	1	-32.278687			-75.0	123.0
2000-11-23	5				-75.0	123.0
2000-11-24	1	-32.4572			-75.0	123.0
2000-11-24	5				-75.0	123.0
2000-11-25	1	-31.380005			-75.0	123.0
2000-11-25	5				-75.0	123.0
2000-11-26	1	-31.528473			-75.0	123.0
2000-11-26	5				-75.0	123.0
2000-11-27	1	-27.880722			-75.0	123.0
2000-11-27	5				-75.0	123.0
2000-11-28	1	-27.35405			-75.0	123.0
2000-11-28	5				-75.0	123.0
2000-11-29	1	-28.73256			-75.0	123.0
2000-11-29	5				-75.0	123.0
2000-11-30	1	-29.9962			-75.0	123.0
2000-11-30	5				-75.0	123.0
2000-12-01	1	-27.072174			-75.0	123.0
2000-12-01	5				-75.0	123.0
2000-12-02	1	-28.093674			-75.0	123.0
2000-12-02	5				-75.0	123.0
2000-12-03	1	-28.138748			-75.0	123.0
2000-12-03	5				-75.0	123.0
2000-12-04	1	-30.434494			-75.0	123.0
2000-12-04	5				-75.0	123.0
2000-12-05	1	-29.211502			-75.0	123.0
2000-12-05	5				-75.0	123.0
2000-12-06	1	-29.588837			-75.0	123.0
2000-12-06	5				-75.0	123.0
2000-12-07	1	-31.521393			-75.0	123.0
2000-12-07	5				-75.0	123.0
2000-12-08	1	-29.929932			-75.0	123.0
2000-12-08	5				-75.0	123.0
2000-12-09	1	-29.953781			-75.0	123.0
2000-12-09	5				-75.0	123.0
2000-12-10	1	-29.588837			-75.0	123.0
2000-12-10	5				-75.0	123.0
2000-12-11	1	-30.3638			-75.0	123.0
2000-12-11	5				-75.0	123.0
2000-12-12	1	-29.845093			-75.0	123.0
2000-12-12	5				-75.0	123.0
2000-12-13	1	-30.4124			-75.0	123.0
2000-12-13	5				-75.0	123.0
2000-12-14	1	-30.31166			-75.0	123.0
2000-12-14	5				-75.0	123.0
2000-12-15	1	-31.932297			-75.0	123.0
2000-12-15	5				-75.0	123.0
2000-12-16	1	-32.10196			-75.0	123.0
2000-12-16	5				-75.0	123.0
2000-12-17	1	-30.576767			-75.0	123.0
2000-12-17	5				-75.0	123.0
2000-12-18	1	-29.277786			-75.0	123.0
2000-12-18	5				-75.0	123.0
2000-12-19	1	-28.149353			-75.0	123.0
2000-12-19	5				-75.0	123.0
2000-12-20	1	-27.124298			-75.0	123.0
2000-12-20	5				-75.0	123.0
2000-12-21	1	-27.358475			-75.0	123.0
2000-12-21	5				-75.0	123.0
2000-12-22	1	-28.439194			-75.0	123.0
2000-12-22	5				-75.0	123.0
2000-12-23	1	-29.625946			-75.0	123.0
2000-12-23	5				-75.0	123.0
2000-12-24	1	-29.935226			-75.0	123.0
2000-12-24	5				-75.0	123.0
2000-12-25	1	-31.144958			-75.0	123.0
2000-12-25	5				-75.0	123.0
2000-12-26	1	-33.01831			-75.0	123.0
2000-12-26	5				-75.0	123.0
2000-12-27	1	-32.272507			-75.0	123.0
2000-12-27	5				-75.0	123.0
2000-12-28	1	-31.40033			-75.0	123.0
2000-12-28	5				-75.0	123.0
2000-12-29	1	-28.458633			-75.0	123.0
2000-12-29	5				-75.0	123.0
2000-12-30	1	-26.69838			-75.0	123.0
2000-12-30	5				-75.0	123.0
2000-12-31	1	-27.35141			-75.0	123.0
2000-12-31	5				-75.0	123.0
2001-01-01	1	-29.31755			-75.0	123.0
2001-01-01	5				-75.0	123.0
2001-01-02	1	-28.219162			-75.0	123.0
2001-01-02	5				-75.0	123.0
2001-01-03	1	-28.98529			-75.0	123.0
2001-01-03	5				-75.0	123.0
2001-01-04	1	-28.987946			-75.0	123.0
2001-01-04	5				-75.0	123.0
2001-01-05	1	-29.71254			-75.0	123.0
2001-01-05	5				-75.0	123.0
2001-01-06	1	-25.011475			-75.0	123.0
2001-01-06	5				-75.0	123.0
2001-01-07	1	-25.091003			-75.0	123.0
2001-01-07	5				-75.0	123.0
2001-01-08	1	-27.38675			-75.0	123.0
2001-01-08	5				-75.0	123.0
2001-01-09	1	-28.307526			-75.0	123.0
2001-01-09	5				-75.0	123.0
2001-01-10	1	-30.804749			-75.0	123.0
2001-01-10	5				-75.0	123.0
2001-01-11	1	-32.085175			-75.0	123.0
2001-01-11	5				-75.0	123.0
2001-01-12	1	-30.909027			-75.0	123.0
2001-01-12	5				-75.0	123.0
2001-01-13	1	-30.932877			-75.0	123.0
2001-01-13	5				-75.0	123.0
2001-01-14	1	-33.160583			-75.0	123.0
2001-01-14	5				-75.0	123.0
2001-01-15	1	-30.687225			-75.0	123.0
2001-01-15	5				-75.0	123.0
2001-01-16	1	-32.276047			-75.0	123.0
2001-01-16	5				-75.0	123.0
2001-01-17	1	-32.758514			-75.0	123.0
2001-01-17	5				-75.0	123.0
2001-01-18	1	-30.34082			-75.0	123.0
2001-01-18	5				-75.0	123.0
2001-01-19	1	-32.046295			-75.0	123.0
2001-01-19	5				-75.0	123.0
2001-01-20	1	-32.37854			-75.0	123.0
2001-01-20	5				-75.0	123.0
2001-01-21	1	-32.923767			-75.0	123.0
2001-01-21	5				-75.0	123.0
2001-01-22	1	-28.36055			-75.0	123.0
2001-01-22	5				-75.0	123.0
2001-01-23	1	-21.869171			-75.0	123.0
2001-01-23	5				-75.0	123.0
2001-01-24	1	-21.736618			-75.0	123.0
2001-01-24	5				-75.0	123.0
2001-01-25	1	-20.94751			-75.0	123.0
2001-01-25	5				-75.0	123.0
2001-01-26	1	-17.851166			-75.0	123.0
2001-01-26	5				-75.0	123.0
2001-01-27	1	-22.827942			-75.0	123.0
2001-01-27	5				-75.0	123.0
2001-01-28	1	-24.582901			-75.0	123.0
2001-01-28	5				-75.0	123.0
2001-01-29	1	-20.328949			-75.0	123.0
2001-01-29	5				-75.0	123.0
2001-01-30	1	-18.767517			-75.0	123.0
2001-01-30	5				-75.0	123.0
2001-01-31	1	-22.647675			-75.0	123.0
2001-01-31	5				-75.0	123.0
2001-02-01	1	-27.385864			-75.0	123.0
2001-02-01	5				-75.0	123.0
2001-02-02	1	-31.0504			-75.0	123.0
2001-02-02	5				-75.0	123.0
2001-02-03	1	-32.267212			-75.0	123.0
2001-02-03	5				-75.0	123.0
2001-02-04	1	-31.835983			-75.0	123.0
2001-02-04	5				-75.0	123.0
2001-02-05	1	-33.850723			-75.0	123.0
2001-02-05	5				-75.0	123.0
2001-02-06	1	-33.63864			-75.0	123.0
2001-02-06	5				-75.0	123.0
2001-02-07	1	-32.28665			-75.0	123.0
2001-02-07	5				-75.0	123.0
2001-02-08	1	-34.184753			-75.0	123.0
2001-02-08	5				-75.0	123.0
2001-02-09	1	-34.925262			-75.0	123.0
2001-02-09	5				-75.0	123.0
2001-02-10	1	-36.314377			-75.0	123.0
2001-02-10	5				-75.0	123.0
2001-02-11	1	-36.16327			-75.0	123.0
2001-02-11	5				-75.0	123.0
2001-02-12	1	-36.568863			-75.0	123.0
2001-02-12	5				-75.0	123.0
2001-02-13	1	-35.033066			-75.0	123.0
2001-02-13	5				-75.0	123.0
2001-02-14	1	-36.47255			-75.0	123.0
2001-02-14	5				-75.0	123.0
2001-02-15	1	-38.88936			-75.0	123.0
2001-02-15	5				-75.0	123.0
2001-02-16	1	-37.943848			-75.0	123.0
2001-02-16	5				-75.0	123.0
2001-02-17	1	-37.99597			-75.0	123.0
2001-02-17	5				-75.0	123.0
2001-02-18	1	-39.43811			-75.0	123.0
2001-02-18	5				-75.0	123.0
2001-02-19	1	-39.02455			-75.0	123.0
2001-02-19	5				-75.0	123.0
2001-02-20	1	-38.245163			-75.0	123.0
2001-02-20	5				-75.0	123.0
2001-02-21	1	-39.186264			-75.0	123.0
2001-02-21	5				-75.0	123.0
2001-02-22	1	-40.90146			-75.0	123.0
2001-02-22	5				-75.0	123.0
2001-02-23	1	-38.810715			-75.0	123.0
2001-02-23	5				-75.0	123.0
2001-02-24	1	-39.76065			-75.0	123.0
2001-02-24	5				-75.0	123.0
2001-02-25	1	-41.198364			-75.0	123.0
2001-02-25	5				-75.0	123.0
2001-02-26	1	-44.383957			-75.0	123.0
2001-02-26	5				-75.0	123.0
2001-02-27	1	-45.27469			-75.0	123.0
2001-02-27	5				-75.0	123.0
2001-02-28	1	-36.52733			-75.0	123.0
2001-02-28	5				-75.0	123.0
2001-03-01	1	-32.75499			-75.0	123.0
2001-03-01	5				-75.0	123.0
2001-03-02	1	-40.084946			-75.0	123.0
2001-03-02	5				-75.0	123.0
2001-03-03	1	-39.340027			-75.0	123.0
2001-03-03	5				-75.0	123.0
2001-03-04	1	-36.483154			-75.0	123.0
2001-03-04	5				-75.0	123.0
2001-03-05	1	-36.977997			-75.0	123.0
2001-03-05	5				-75.0	123.0
2001-03-06	1	-40.312057			-75.0	123.0
2001-03-06	5				-75.0	123.0
2001-03-07	1	-41.805435			-75.0	123.0
2001-03-07	5				-75.0	123.0
2001-03-08	1	-50.365448			-75.0	123.0
2001-03-08	5				-75.0	123.0
2001-03-09	1	-50.404343			-75.0	123.0
2001-03-09	5				-75.0	123.0
2001-03-10	1	-53.060623			-75.0	123.0
2001-03-10	5				-75.0	123.0
2001-03-11	1	-48.730682			-75.0	123.0
2001-03-11	5				-75.0	123.0
2001-03-12	1	-50.515686			-75.0	123.0
2001-03-12	5				-75.0	123.0
2001-03-13	1	-44.82756			-75.0	123.0
2001-03-13	5				-75.0	123.0
2001-03-14	1	-44.704727			-75.0	123.0
2001-03-14	5				-75.0	123.0
2001-03-15	1	-47.010193			-75.0	123.0
2001-03-15	5				-75.0	123.0
2001-03-16	1	-48.9843			-75.0	123.0
2001-03-16	5				-75.0	123.0
2001-03-17	1	-51.501846			-75.0	123.0
2001-03-17	5				-75.0	123.0
2001-03-18	1	-52.433228			-75.0	123.0
2001-03-18	5				-75.0	123.0
2001-03-19	1	-52.93956			-75.0	123.0
2001-03-19	5				-75.0	123.0
2001-03-20	1	-51.84294			-75.0	123.0
2001-03-20	5				-75.0	123.0
2001-03-21	1	-55.91043			-75.0	123.0
2001-03-21	5				-75.0	123.0
2001-03-22	1	-56.716324			-75.0	123.0
2001-03-22	5				-75.0	123.0
2001-03-23	1	-56.05977			-75.0	123.0
2001-03-23	5				-75.0	123.0
2001-03-24	1	-58.30249			-75.0	123.0
2001-03-24	5				-75.0	123.0
2001-03-25	1	-58.707214			-75.0	123.0
2001-03-25	5				-75.0	123.0
2001-03-26	1	-52.749573			-75.0	123.0
2001-03-26	5				-75.0	123.0
2001-03-27	1	-38.66667			-75.0	123.0
2001-03-27	5				-75.0	123.0
2001-03-28	1	-34.29167			-75.0	123.0
2001-03-28	5				-75.0	123.0
2001-03-29	1	-37.15561			-75.0	123.0
2001-03-29	5				-75.0	123.0
2001-03-30	1	-35.02069			-75.0	123.0
2001-03-30	5				-75.0	123.0
2001-03-31	1	-35.42099			-75.0	123.0
2001-03-31	5				-75.0	123.0
2001-04-01	1		6.4125886	-0.3566308	-75.0	123.0
2001-04-01	5		6.4125886	-0.3566308	-75.0	123.0
2001-04-02	1		5.5554934	-1.7691035	-75.0	123.0
2001-04-02	5		5.5554934	-1.7691035	-75.0	123.0
2001-04-03	1		4.722447	-3.1743836	-75.0	123.0
2001-04-03	5		4.722447	-3.1743836	-75.0	123.0
2001-04-04	1		0.9593082	-2.01995	-75.0	123.0
2001-04-04	5		0.9593082	-2.01995	-75.0	123.0
2001-04-05	1		-2.7817056	-1.067812	-75.0	123.0
2001-04-05	5		-2.7817056	-1.067812	-75.0	123.0
2001-04-06	1		-0.7087088	0.09920883	-75.0	123.0
2001-04-06	5		-0.7087088	0.09920883	-75.0	123.0
2001-04-07	1		0.69381064	0.113594055	-75.0	123.0
2001-04-07	5		0.69381064	0.113594055	-75.0	123.0
2001-04-08	1		2.907252	-0.45553064	-75.0	123.0
2001-04-08	5		2.907252	-0.45553064	-75.0	123.0
2001-04-09	1		3.992329	-1.9327383	-75.0	123.0
2001-04-09	5		3.992329	-1.9327383	-75.0	123.0
2001-04-10	1		1.3575547	-2.8390226	-75.0	123.0
2001-04-10	5		1.3575547	-2.8390226	-75.0	123.0
2001-04-11	1		0.49564952	-3.992557	-75.0	123.0
2001-04-11	5		0.49564952	-3.992557	-75.0	123.0
2001-04-12	1		-0.1575129	-2.1575112	-75.0	123.0
2001-04-12	5		-0.1575129	-2.1575112	-75.0	123.0
2001-04-13	1		-5.160602	0.16304398	-75.0	123.0
2001-04-13	5		-5.160602	0.16304398	-75.0	123.0
2001-04-14	1		-0.9289948	0.8553448	-75.0	123.0
2001-04-14	5		-0.9289948	0.8553448	-75.0	123.0
2001-04-15	1		-0.4249343	1.2095866	-75.0	123.0
2001-04-15	5		-0.4249343	1.2095866	-75.0	123.0
2001-04-16	1		-1.4253597	1.674417	-75.0	123.0
2001-04-16	5		-1.4253597	1.674417	-75.0	123.0
2001-04-17	1		-0.37972277	2.3541303	-75.0	123.0
2001-04-17	5		-0.37972277	2.3541303	-75.0	123.0
2001-04-18	1		0.78711957	1.0585394	-75.0	123.0
2001-04-18	5		0.78711957	1.0585394	-75.0	123.0
2001-04-19	1		2.1617427	-1.6953778	-75.0	123.0
2001-04-19	5		2.1617427	-1.6953778	-75.0	123.0
2001-04-20	1		2.007831	-4.647095	-75.0	123.0
2001-04-20	5		2.007831	-4.647095	-75.0	123.0
2001-04-21	1		3.8566945	-2.6142497	-75.0	123.0
2001-04-21	5		3.8566945	-2.6142497	-75.0	123.0
2001-04-22	1		3.939422	-0.0662241	-75.0	123.0
2001-04-22	5		3.939422	-0.0662241	-75.0	123.0
2001-04-23	1		2.7956662	0.04076767	-75.0	123.0
2001-04-23	5		2.7956662	0.04076767	-75.0	123.0
2001-04-24	1		5.360218	4.074991	-75.0	123.0
2001-04-24	5		5.360218	4.074991	-75.0	123.0
2001-04-25	1		4.978325	8.903112	-75.0	123.0
2001-04-25	5		4.978325	8.903112	-75.0	123.0
2001-04-26	1		4.5589156	5.123332	-75.0	123.0
2001-04-26	5		4.5589156	5.123332	-75.0	123.0
2001-04-27	1		3.3959215	-0.48340273	-75.0	123.0
2001-04-27	5		3.3959215	-0.48340273	-75.0	123.0
2001-04-28	1		1.1882517	0.849051	-75.0	123.0
2001-04-28	5		1.1882517	0.849051	-75.0	123.0
2001-04-29	1		2.5474837	-0.053637028	-75.0	123.0
2001-04-29	5		2.5474837	-0.053637028	-75.0	123.0
2001-04-30	1		2.045347	-0.0032877922	-75.0	123.0
2001-04-30	5		2.045347	-0.0032877922	-75.0	123.0
2001-05-01	1		2.2358127	-0.8709111	-75.0	123.0
2001-05-01	5		2.2358127	-0.8709111	-75.0	123.0
2001-05-02	1		-1.3070402	-0.53285265	-75.0	123.0
2001-05-02	5		-1.3070402	-0.53285265	-75.0	123.0
2001-05-03	1		1.1420782	0.8418584	-75.0	123.0
2001-05-03	5		1.1420782	0.8418584	-75.0	123.0
2001-05-04	1		1.4883795	1.1313658	-75.0	123.0
2001-05-04	5		1.4883795	1.1313658	-75.0	123.0
2001-05-05	1		1.3046474	-0.49059534	-75.0	123.0
2001-05-05	5		1.3046474	-0.49059534	-75.0	123.0
2001-05-06	1		0.022371292	-0.4537325	-75.0	123.0
2001-05-06	5		0.022371292	-0.4537325	-75.0	123.0
2001-05-07	1		-0.13538808	0.4471569	-75.0	123.0
2001-05-07	5		-0.13538808	0.4471569	-75.0	123.0
2001-05-08	1		1.3777554	0.2664399	-75.0	123.0
2001-05-08	5		1.3777554	0.2664399	-75.0	123.0
2001-05-09	1		1.8202512	0.10640144	-75.0	123.0
2001-05-09	5		1.8202512	0.10640144	-75.0	123.0
2001-05-10	1		5.2418985	5.045111	-75.0	123.0
2001-05-10	5		5.2418985	5.045111	-75.0	123.0
2001-05-11	1		11.454156	8.85636	-75.0	123.0
2001-05-11	5		11.454156	8.85636	-75.0	123.0
2001-05-12	1		9.624532	3.0617154	-75.0	123.0
2001-05-12	5		9.624532	3.0617154	-75.0	123.0
2001-05-13	1		0.468715	-1.5668077	-75.0	123.0
2001-05-13	5		0.468715	-1.5668077	-75.0	123.0
2001-05-14	1		2.3137305	-3.1060529	-75.0	123.0
2001-05-14	5		2.3137305	-3.1060529	-75.0	123.0
2001-05-15	1		6.333709	-3.561892	-75.0	123.0
2001-05-15	5		6.333709	-3.561892	-75.0	123.0
2001-05-16	1		6.464534	-1.6486254	-75.0	123.0
2001-05-16	5		6.464534	-1.6486254	-75.0	123.0
2001-05-17	1		3.1717877	-1.2584195	-75.0	123.0
2001-05-17	5		3.1717877	-1.2584195	-75.0	123.0
2001-05-18	1		1.5162759	-0.51576996	-75.0	123.0
2001-05-18	5		1.5162759	-0.51576996	-75.0	123.0
2001-05-19	1		1.7836974	-0.3494382	-75.0	123.0
2001-05-19	5		1.7836974	-0.3494382	-75.0	123.0
2001-05-20	1		3.3978455	-0.3988881	-75.0	123.0
2001-05-20	5		3.3978455	-0.3988881	-75.0	123.0
2001-05-21	1		11.492634	6.199545	-75.0	123.0
2001-05-21	5		11.492634	6.199545	-75.0	123.0
2001-05-22	1		22.275105	14.005457	-75.0	123.0
2001-05-22	5		22.275105	14.005457	-75.0	123.0
2001-05-23	1		21.98075	23.31645	-75.0	123.0
2001-05-23	5		21.98075	23.31645	-75.0	123.0
2001-05-24	1		8.637574	3.3737001	-75.0	123.0
2001-05-24	5		8.637574	3.3737001	-75.0	123.0
2001-05-25	1		6.741575	5.7922564	-75.0	123.0
2001-05-25	5		6.741575	5.7922564	-75.0	123.0
2001-05-26	1		4.6618443	1.81018	-75.0	123.0
2001-05-26	5		4.6618443	1.81018	-75.0	123.0
2001-05-27	1		2.1780958	-0.6847992	-75.0	123.0
2001-05-27	5		2.1780958	-0.6847992	-75.0	123.0
2001-05-28	1		1.6336336	-0.6704135	-75.0	123.0
2001-05-28	5		1.6336336	-0.6704135	-75.0	123.0
2001-05-29	1		0.14838642	-1.4409351	-75.0	123.0
2001-05-29	5		0.14838642	-1.4409351	-75.0	123.0
2001-05-30	1		-0.9193753	-3.1815763	-75.0	123.0
2001-05-30	5		-0.9193753	-3.1815763	-75.0	123.0
2001-05-31	1		1.5307052	-0.77740574	-75.0	123.0
2001-05-31	5		1.5307052	-0.77740574	-75.0	123.0
2001-06-01	1		1.5720689	1.291404	-75.0	123.0
2001-06-01	5		1.5720689	1.291404	-75.0	123.0
2001-06-02	1		1.7471433	4.031835	-75.0	123.0
2001-06-02	5		1.7471433	4.031835	-75.0	123.0
2001-06-03	1		4.828261	0.047061443	-75.0	123.0
2001-06-03	5		4.828261	0.047061443	-75.0	123.0
2001-06-04	1		7.4178243	-2.3957705	-75.0	123.0
2001-06-04	5		7.4178243	-2.3957705	-75.0	123.0
2001-06-05	1		5.890251	-2.6556077	-75.0	123.0
2001-06-05	5		5.890251	-2.6556077	-75.0	123.0
2001-06-06	1		2.2512038	-1.1595197	-75.0	123.0
2001-06-06	5		2.2512038	-1.1595197	-75.0	123.0
2001-06-07	1		0.7092019	-0.5391464	-75.0	123.0
2001-06-07	5		0.7092019	-0.5391464	-75.0	123.0
2001-06-08	1		0.7111258	0.2727332	-75.0	123.0
2001-06-08	5		0.7111258	0.2727332	-75.0	123.0
2001-06-09	1		0.02429521	-0.20828056	-75.0	123.0
2001-06-09	5		0.02429521	-0.20828056	-75.0	123.0
2001-06-10	1		1.695198	-0.68569803	-75.0	123.0
2001-06-10	5		1.695198	-0.68569803	-75.0	123.0
2001-06-11	1		1.4835696	0.7258754	-75.0	123.0
2001-06-11	5		1.4835696	0.7258754	-75.0	123.0
2001-06-12	1		0.82174975	0.96952915	-75.0	123.0
2001-06-12	5		0.82174975	0.96952915	-75.0	123.0
2001-06-13	1		1.3056095	0.24036598	-75.0	123.0
2001-06-13	5		1.3056095	0.24036598	-75.0	123.0
2001-06-14	1		0.5322035	0.06774044	-75.0	123.0
2001-06-14	5		0.5322035	0.06774044	-75.0	123.0
2001-06-15	1		0.5937682	0.23317337	-75.0	123.0
2001-06-15	5		0.5937682	0.23317337	-75.0	123.0
2001-06-16	1		0.725555	-0.30987787	-75.0	123.0
2001-06-16	5		0.725555	-0.30987787	-75.0	123.0
2001-06-17	1		-0.19791466	-1.4616141	-75.0	123.0
2001-06-17	5		-0.19791466	-1.4616141	-75.0	123.0
2001-06-18	1		2.9005184	-1.1055741	-75.0	123.0
2001-06-18	5		2.9005184	-1.1055741	-75.0	123.0
2001-06-19	1		10.221902	-5.9121175	-75.0	123.0
2001-06-19	5		10.221902	-5.9121175	-75.0	123.0
2001-06-20	1		8.737617	-1.5434318	-75.0	123.0
2001-06-20	5		8.737617	-1.5434318	-75.0	123.0
2001-06-21	1		0.91409665	-1.0039768	-75.0	123.0
2001-06-21	5		0.91409665	-1.0039768	-75.0	123.0
2001-06-22	1		1.5403247	-1.4912844	-75.0	123.0
2001-06-22	5		1.5403247	-1.4912844	-75.0	123.0
2001-06-23	1		-0.018030465	-0.7962866	-75.0	123.0
2001-06-23	5		-0.018030465	-0.7962866	-75.0	123.0
2001-06-24	1		-1.1011834	1.674417	-75.0	123.0
2001-06-24	5		-1.1011834	1.674417	-75.0	123.0
2001-06-25	1		-1.5484891	3.5562158	-75.0	123.0
2001-06-25	5		-1.5484891	3.5562158	-75.0	123.0
2001-06-26	1		-1.9563549	2.8405387	-75.0	123.0
2001-06-26	5		-1.9563549	2.8405387	-75.0	123.0
