cluster,is_landfalling,max_area,mean_area,mean_landfalling_area,cumulative_landfalling_area,duration,start_date,end_date,max_south_extent,max_T2m_ais,avg_V10m_ais,max_V10m_ais,avg_V10m,max_V10m,avg_IWV_ais,max_IWV_ais,avg_IWV,max_IWV,landfalling_SLP,max_T2M_anomaly_ais,avg_vIVT_ais,max_vIVT_ais,avg_vIVT,max_vIVT,cumulative_rainfall_ais,cumulative_snowfall_ais
2910.0,True,1501414.2743294542,1375637.5334621,2770.1044929041477,2077.578369678111,18.0,1995-12-14 15:00:00,1995-12-15 06:00:00,-74.5,272.12310791015625,6.234821552466683,7.221306324005127,10.056998180242603,15.253585815429688,10.503146356643676,10.866610527038574,15.07411455316001,31.689237594604492,95660.828125,3.167083740234375,137.62134176852712,149.581787109375,268.47316844505593,649.9481201171875,0.0,115897522687.27603
2913.0,True,2480812.2061643065,1654636.707751991,181793.54937352886,1181658.0709279375,189.0,1995-12-16 12:00:00,1995-12-24 06:00:00,-84.5,273.7665710449219,5.116190439255853,17.72554588317871,9.73760665997542,21.60343360900879,6.660088095266833,15.655207633972168,17.58437555433146,39.30659866333008,95694.9375,11.538772583007812,82.71670936561377,265.0352478027344,336.1307440583001,1132.4892578125,23939559787.471363,15693362666798.582
2923.0,True,1535967.001650559,1186504.7835091325,11320.818381900965,14151.022977376202,30.0,1995-12-26 18:00:00,1995-12-27 21:00:00,-67.5,276.6541748046875,5.919239764409366,9.071160316467285,9.280543723677665,17.880281448364258,14.282995961860149,19.36138916015625,24.247000422065792,48.78214645385742,97350.5625,6.317779541015625,201.17621835101997,304.3709411621094,382.5717922864582,656.8040161132812,78400292355.10138,610615530836.1782
2924.0,True,2251491.3851109375,1841147.9790328888,111938.63879389354,83953.97909542016,18.0,1995-12-30 00:00:00,1995-12-30 15:00:00,-73.0,273.23052978515625,0.5788399306394861,8.301721572875977,8.846926517226098,15.127752304077148,7.925434085667787,12.483353614807129,23.567238794784217,43.65199279785156,97272.125,5.702117919921875,81.80030711570157,159.85012817382812,361.7389139832315,769.6336669921875,3784276667.132629,3376787491077.2803
1.0,True,1906980.7734750542,1688673.2594126232,14234.801359045756,26690.252548210796,45.0,1980-01-02 00:00:00,1980-01-03 18:00:00,-74.5,273.4848937988281,0.4416642897627895,6.536886692047119,10.033929312287448,18.935461044311523,14.500948172517456,19.393877029418945,22.904515126816545,38.6655387878418,95450.703125,4.7333984375,185.94650618687623,278.4291687011719,446.2998775468564,1057.4580078125,9535485009.74176,479409079224.7866
3.0,True,1755659.7329301129,1348961.3284281208,190118.717570188,332707.75574782904,45.0,1980-01-06 18:00:00,1980-01-08 12:00:00,-74.0,275.1007080078125,-3.8759036136280023,5.95340633392334,8.121373123099492,16.29352569580078,6.442447197171317,15.271224021911621,20.378571251306756,31.527149200439453,96790.328125,9.100540161132812,54.481882351040056,236.8226776123047,390.79153019084,800.9047241210938,142910148349.8198,6217643706322.64
11.0,True,735749.6864852197,700883.9420661472,210763.10543029002,52690.77635757251,6.0,1980-01-11 12:00:00,1980-01-11 15:00:00,-85.0,271.99468994140625,7.355231248702143,16.90167808532715,8.279806995610352,16.90167808532715,6.739541132684287,9.8770112991333,11.383916124552243,16.072322845458984,98019.34375,4.731719970703125,93.24049980464068,178.43650817871094,199.6957127348511,342.89697265625,14866456766.554499,1066740012230.3894
12.0,True,1466805.7367814195,1207427.1297130198,119788.42697654679,149735.53372068348,33.0,1980-01-12 03:00:00,1980-01-13 09:00:00,-85.0,273.4300537109375,3.8365477071475214,15.165770530700684,7.806344844595479,16.795970916748047,9.54197478689657,12.215693473815918,22.295308272241662,46.9973030090332,97403.515625,8.239501953125,94.09527567231757,203.3032989501953,429.01431634622486,1215.8524169921875,24419528601.290474,2718184777635.167
13.0,True,2564243.6511244196,1901876.0129890644,1069995.2203834436,1604992.8305751653,48.0,1980-01-14 12:00:00,1980-01-16 09:00:00,-85.0,275.6299743652344,3.3973693792134836,16.299179077148438,5.259646328920376,16.299179077148438,3.95987195757416,16.230388641357422,9.72807525915435,34.130428314208984,97585.1953125,12.359954833984375,49.961330813034984,358.4985046386719,155.4537905887204,852.7078247070312,347360783503.7396,14106844446652.852
14.0,True,1919206.628848336,1661710.4992317327,980.0287018338169,857.5251141045898,21.0,1980-01-17 06:00:00,1980-01-18 00:00:00,-69.5,270.7112121582031,0.7781446699038918,1.731905460357666,10.022349594926487,17.36440658569336,8.435712934682565,9.083024978637695,25.850195020693878,42.99241638183594,98140.71875,3.037811279296875,91.88876703948603,99.3427963256836,453.8548703150902,974.5228271484375,5040664.514074605,69093967650.60529
15.0,True,2525372.306157175,1772728.1249039888,213154.3637102087,532885.9092755218,60.0,1980-01-17 09:00:00,1980-01-19 18:00:00,-85.0,273.436767578125,0.20968937669032592,8.397171020507812,6.35601245192182,19.298297882080078,6.4719185833966,16.229188919067383,17.520490933857488,48.356956481933594,97397.65625,8.477935791015625,35.498313669112015,151.04830932617188,289.51438517004806,1187.1492919921875,2668027555.9015026,2377427010143.4062
27.0,True,1543501.6681024262,1224736.2669857652,216648.99956404205,541622.4989101051,63.0,1980-02-07 18:00:00,1980-02-10 06:00:00,-76.0,271.3409729003906,-3.729335060421612,5.381145000457764,9.234167411682781,18.403850555419922,4.8295237652169964,12.865618705749512,19.12783771616059,42.0587158203125,97705.484375,11.695755004882812,50.775509807250806,177.10472106933594,385.8452085599286,827.0672607421875,0.0,7558993216841.231
29.0,True,2091505.2781994038,1489207.6970411553,5373.563960212263,10747.127920424527,48.0,1980-02-09 12:00:00,1980-02-11 09:00:00,-77.5,271.04132080078125,11.768051773300666,18.912609100341797,12.19726225555084,18.925060272216797,7.327531325843314,10.094564437866211,27.883578972019762,52.35287857055664,96427.75,7.38824462890625,133.8567634017756,188.1305694580078,620.1643113952553,1393.791259765625,0.0,348645865489.24036
32.0,True,823311.5206494912,775614.7460454573,699850.9546411856,349925.4773205928,12.0,1980-02-09 21:00:00,1980-02-10 06:00:00,-85.0,273.4013366699219,7.171233982752736,21.346343994140625,7.187832308846272,21.346343994140625,6.904786189701376,12.59685230255127,7.428494198670783,16.178884506225586,96840.25,15.95703125,94.97461671791,253.10549926757812,102.70943562029917,270.6148376464844,327436400.4162175,3698176178111.771
34.0,True,430513.47131234076,356090.919857686,5461.5367311151285,2048.0762741681733,9.0,1980-02-11 03:00:00,1980-02-11 09:00:00,-71.5,266.605224609375,0.5089362077041422,4.942512512207031,4.85498111140902,12.14870548248291,10.946288991998603,11.532064437866211,14.619900008139155,18.570852279663086,96832.203125,1.089996337890625,103.11026150299746,120.7286376953125,149.39642025472665,248.80606079101562,0.0,62784319799.45997
40.0,True,1644734.6163677832,1381853.0514798805,97258.45401548217,85101.14726354691,21.0,1980-02-14 18:00:00,1980-02-15 12:00:00,-72.5,271.81512451171875,-4.551814164016357,1.247925877571106,9.62794947378128,19.857654571533203,7.65056937957558,13.71030330657959,22.09102187143257,39.08789825439453,98811.71875,10.109649658203125,62.863237201976624,165.07777404785156,499.79447125252454,1169.031005859375,0.0,2606620938077.207
41.0,True,1583018.7495975483,1383881.6396936416,702175.1628112422,789947.0581626474,33.0,1980-02-17 03:00:00,1980-02-18 09:00:00,-83.0,275.3188171386719,4.220275321193011,15.40599536895752,6.875262045887315,22.948257446289062,3.9055569634467187,17.736913681030273,12.428942678675126,40.49458312988281,96367.96875,17.606353759765625,51.19923887141673,355.51898193359375,221.71924925524522,1001.92138671875,137850152165.5741,8181322970700.734
44.0,True,1863410.113622687,1470834.0228111523,64524.94319342728,88721.79689096252,33.0,1980-02-27 06:00:00,1980-02-28 12:00:00,-72.0,267.4414978027344,-3.681688732735065,7.064962863922119,8.813914327094066,20.173505783081055,4.2400452332513785,10.30144214630127,27.39939565014189,53.100669860839844,95179.890625,1.58258056640625,67.89412343564281,229.1172332763672,578.5404003077902,1341.7860107421875,0.0,2205569278960.423
45.0,True,1447484.855206509,1139359.9325800417,233003.84406122917,553384.1296454193,66.0,1980-03-06 09:00:00,1980-03-09 00:00:00,-80.0,273.21087646484375,-3.5977749771078407,8.941062927246094,8.515334939601027,17.465023040771484,5.925007971666461,13.048726081848145,15.913657786291639,30.8885498046875,98153.4375,14.974441528320312,73.43068836265131,244.53366088867188,311.64482164253053,684.80419921875,11682267878.292934,10433688232507.674
48.0,True,2590141.264856874,2209106.08941156,37180.47028770283,65065.82300347995,42.0,1980-03-13 15:00:00,1980-03-15 06:00:00,-76.0,272.8771057128906,3.4720715838743406,9.812033653259277,10.99714385821605,24.58751678466797,7.969218459975096,13.993805885314941,22.248945598682386,41.972755432128906,96877.078125,15.108428955078125,117.40312238253406,216.10888671875,439.41409527501327,863.8931274414062,0.0,1759803176873.334
49.0,True,3278989.065661259,1954892.7567699105,174610.5981403248,807574.0163990023,123.0,1980-03-15 12:00:00,1980-03-20 12:00:00,-85.0,273.40338134765625,0.06632781608941204,18.43113136291504,9.573405762955655,27.059497833251953,5.227082820273728,19.02695083618164,20.312402998194834,43.65884780883789,96146.4453125,23.56414794921875,54.32217612125379,304.26751708984375,431.4078162766765,1540.2169189453125,751259327.6193814,9189973603446.072
50.0,True,2129743.664692434,1715036.7629899532,70909.55151485285,115228.02121163586,39.0,1980-03-16 00:00:00,1980-03-17 12:00:00,-74.0,270.7056579589844,-2.3988756876169672,19.307693481445312,14.887424178531823,29.4128360748291,5.913278012412931,10.329594612121582,17.90687771446689,38.314998626708984,94316.296875,9.5692138671875,93.89987367476142,226.22677612304688,483.15688530645787,1348.92822265625,970824313.8565056,4937493094443.573
53.0,True,2098023.923431867,1983490.1871664887,653038.6691054837,326519.33455274184,12.0,1980-03-18 21:00:00,1980-03-19 06:00:00,-85.0,272.7325439453125,6.347972289421529,13.2193021774292,10.4624162758478,20.17658805847168,2.4855745637281244,11.499443054199219,12.31118365076469,28.26132583618164,97381.1875,14.168930053710938,27.8942885103018,121.60336303710938,264.15373419209465,750.0662231445312,0.0,4764604954622.226
57.0,True,1554274.428517983,1554274.428517983,948496.1596186731,118562.01995233414,3.0,1980-03-24 18:00:00,1980-03-24 18:00:00,-85.0,269.2560119628906,-2.2835845844243643,10.64724349975586,0.223921639589102,13.10036849975586,1.9742620457295288,10.198419570922852,6.33166623561785,18.52263832092285,98950.453125,19.322189331054688,21.795003720206275,108.8655776977539,87.14171017030468,372.26910400390625,0.0,1292349862349.627
59.0,True,1304807.8372838576,1053238.3409291138,30656.559123062794,65145.18813650844,63.0,1980-03-26 06:00:00,1980-03-28 18:00:00,-73.5,272.80438232421875,-2.3219755048291786,8.006942749023438,11.771727368333734,18.66560173034668,6.7863355657863,11.50538158416748,21.172573544943415,44.95098114013672,96658.6875,9.921356201171875,71.08728752320835,154.37611389160156,433.08786631706846,1115.3963623046875,2130049.514375587,2342711156296.2896
62.0,True,2124436.222031119,1929169.1302609306,192326.76283132433,288490.14424698654,36.0,1980-03-28 21:00:00,1980-03-30 06:00:00,-74.5,271.900390625,-7.296080258040352,1.4359272718429565,8.83294369104572,20.051483154296875,5.066212891051848,12.658618927001953,22.818957440915383,42.83219528198242,95432.828125,15.8052978515625,51.7843665291924,221.81576538085938,557.5507531317901,1365.690185546875,651405907.0795987,8242512114173.652
67.0,True,1540489.5906095481,1327700.8411088602,388270.4959009478,922142.427764751,63.0,1980-04-04 21:00:00,1980-04-07 09:00:00,-85.0,273.275634765625,8.371059933525439,22.501218795776367,9.455210644640607,22.501218795776367,7.098546138546644,14.971168518066406,12.872132137503622,24.487524032592773,97241.875,23.72589111328125,119.0705419397094,268.90362548828125,246.7498462570492,634.17138671875,3618702248.2890162,11867419513620.45
69.0,True,832460.1370197277,832460.1370197277,31625.19600728803,3953.1495009110035,3.0,1980-04-09 09:00:00,1980-04-09 09:00:00,-74.5,271.67169189453125,3.067426557695008,6.433282852172852,9.323727029396673,12.155939102172852,11.886064451063172,12.66761589050293,16.531119300268756,21.59730339050293,98797.2109375,17.311813354492188,123.57537520868009,149.56570434570312,281.99887035495817,460.28900146484375,0.0,356014351487.82556
70.0,True,4240010.273738903,3329069.0195715837,1900814.1205817,5702442.3617451005,72.0,1980-04-14 21:00:00,1980-04-17 18:00:00,-85.0,273.8408203125,2.8163979869606948,26.5135498046875,6.72618789724563,26.5135498046875,2.3848783855513673,19.508277893066406,11.607301120641026,43.37561798095703,95340.671875,32.22190856933594,42.26433902073889,707.450439453125,267.94653823485197,1131.341552734375,6897056322.274671,38161433903179.125
83.0,True,2844201.023748869,2386407.1373477755,1022599.355485339,1789548.872099343,42.0,1980-05-07 06:00:00,1980-05-08 21:00:00,-84.5,270.3876037597656,-3.876023128575514,7.637866497039795,3.894648204248203,18.851736068725586,2.68564297727344,12.548440933227539,11.988886571550442,29.488492965698242,96247.75,28.356475830078125,35.58483092920891,162.5799560546875,231.46178779042415,715.9202880859375,0.0,15103173729531.275
84.0,True,2150388.604927569,1814539.9056252714,338156.46063690056,1056738.939490314,75.0,1980-05-10 15:00:00,1980-05-13 15:00:00,-85.0,272.7713317871094,8.538752479165266,31.128826141357422,10.061880102317012,31.128826141357422,6.361837215056966,17.052793502807617,14.328332819142807,46.408260345458984,97159.453125,29.467727661132812,110.52459536112917,337.7390441894531,275.3397176624861,1214.1795654296875,6062340274.368261,9193356320506.145
85.0,True,151850.4092566726,151850.4092566726,147759.51336376052,18469.93917047007,3.0,1980-05-11 18:00:00,1980-05-11 18:00:00,-73.0,270.3239440917969,1.2948729096386546,7.107134819030762,1.4683465661142676,7.943072319030762,3.267155416963734,6.479457378387451,3.3337364342385043,6.479457378387451,99314.21875,19.226974487304688,35.35028536268833,81.32280731201172,36.59716175191001,82.44251251220703,0.0,418264275553.9915
90.0,True,1745183.1353808956,1480060.7804518256,619246.152478481,851463.4596579113,33.0,1980-05-24 06:00:00,1980-05-25 12:00:00,-85.0,271.3439025878906,9.181794610783797,28.279930114746094,10.02277767553992,28.279930114746094,5.759579586605737,10.981760025024414,9.10123591513512,18.001924514770508,96508.125,31.663711547851562,116.79926474693428,331.8011474609375,189.61247598941694,406.2607116699219,0.0,13107871173023.838
91.0,True,1478063.7761321035,1385154.2265951524,509268.3789891831,254634.18949459153,12.0,1980-05-26 12:00:00,1980-05-26 21:00:00,-85.0,271.66510009765625,6.836005614052496,25.96221923828125,9.944216383607706,25.96221923828125,4.970066952742465,12.83415412902832,9.91496247934618,16.793964385986328,97649.4765625,22.724777221679688,96.17530869699341,304.82806396484375,225.08424803188473,435.48309326171875,1649652196.2436404,6623691771141.244
92.0,True,174913.2600397031,152872.16443019392,5540.7233712692105,1385.1808428173026,6.0,1980-05-26 12:00:00,1980-05-26 15:00:00,-78.5,258.29278564453125,4.998131279013796,5.927828788757324,2.0042880338353988,8.145133972167969,2.0695372958581313,2.6535980701446533,3.360820730162963,5.406527996063232,96748.25,15.800506591796875,28.923538556175693,33.3044319152832,40.9621629561557,89.27276611328125,0.0,5221837475.91407
93.0,True,2584489.5053758877,2157457.3184824027,1331379.0055618421,3661292.265295065,72.0,1980-05-29 03:00:00,1980-06-01 00:00:00,-84.5,271.139892578125,0.2883122777104029,16.853986740112305,4.63597962620041,16.853986740112305,2.8994511578698883,13.17520809173584,9.08852287852331,29.728944778442383,97979.984375,33.009857177734375,40.12951375687142,213.85000610351562,167.59074524924537,718.2156982421875,209435577.1322218,26645574312383.02
95.0,True,2579557.7035937128,1773051.5816121218,107624.06915798488,322872.20747395465,75.0,1980-05-30 15:00:00,1980-06-02 15:00:00,-84.5,272.99853515625,8.011763420234665,24.14486312866211,15.514776239073322,24.584625244140625,5.703221774047301,13.364233016967773,19.037809790849348,34.090457916259766,95635.640625,22.402542114257812,111.96750648655565,284.97955322265625,485.5856994533822,920.2213134765625,31142858.03343041,7517520354976.732
97.0,True,1804818.583328982,1532031.666398485,356895.86896246305,624567.7706843104,42.0,1980-06-02 03:00:00,1980-06-03 18:00:00,-78.0,270.1294860839844,-3.7374968552201304,7.615199089050293,9.814300844888686,21.197343826293945,4.391227671650573,12.329338073730469,15.577965299672357,32.79848861694336,95622.1171875,28.662353515625,68.07141550080051,256.10675048828125,410.4337733021499,962.0133666992188,0.0,10051926407936.426
99.0,True,1372728.3589803618,1233647.3515397352,193252.10233201407,217408.61512351586,27.0,1980-06-07 18:00:00,1980-06-08 18:00:00,-74.5,269.6711120605469,-3.586465297916681,9.022590637207031,10.11941674291544,21.018449783325195,4.187819332560549,11.080195426940918,15.814462811411188,27.46315574645996,96312.6875,18.480697631835938,76.60012852393541,235.9899139404297,377.3749825266487,801.8064575195312,0.0,7440748533439.24
100.0,True,1248679.0424778808,1140965.8468824148,592863.7875893895,370539.86724336847,18.0,1980-06-09 18:00:00,1980-06-10 09:00:00,-85.0,271.7958984375,6.728364828133659,19.757671356201172,8.198288566863706,19.757671356201172,4.492437873807125,11.743803977966309,8.191262193054564,15.168495178222656,96360.71875,20.177932739257812,94.81509590672424,246.22866821289062,161.7748814823341,320.0750732421875,0.0,10139815983959.9
103.0,True,1501961.9463056363,1098999.3053829144,17390.54843225106,47824.00818869042,66.0,1980-06-15 12:00:00,1980-06-18 03:00:00,-74.0,254.83502197265625,-4.151891817576901,3.6966466903686523,11.497990450948242,19.019947052001953,2.9616630808395605,6.171131134033203,17.48128984094961,27.658714294433594,97568.65625,9.840652465820312,41.960408825299915,105.40629577636719,388.8513806982399,630.7124633789062,0.0,803786142173.747
105.0,True,1620783.5299453945,1239945.0676792057,315136.9154631915,748450.17422508,57.0,1980-06-18 15:00:00,1980-06-20 21:00:00,-85.0,266.0022277832031,11.658811013000614,29.497102737426758,12.782264447407542,29.497102737426758,3.6501245379566067,7.2719621658325195,8.693934169306218,30.280420303344727,95863.8125,25.637252807617188,87.56736650207978,264.92816162109375,213.69606678220399,600.3826904296875,0.0,6918512574191.385
